path,scene,variant,base_seed,profile,teacher_target_score,num_tasks,num_couriers,num_candidates,avg_score,avg_willingness,single_ratio,source
case_bank/train/large_seed302/large_seed302_aug052.txt,large_seed302,52,302,large302,640.43,40,80,20000,63.622959,0.32277,0.04805,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug053.txt,large_seed302,53,302,large302,640.43,40,80,20000,59.979521,0.326814,0.05055,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug054.txt,large_seed302,54,302,large302,640.43,40,80,20000,58.328444,0.328538,0.0503,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug055.txt,large_seed302,55,302,large302,640.43,40,80,20000,59.584764,0.325429,0.0475,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug056.txt,large_seed302,56,302,large302,640.43,40,80,20000,61.385435,0.327845,0.0494,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug057.txt,large_seed302,57,302,large302,640.43,40,80,20000,59.456122,0.322637,0.0499,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug058.txt,large_seed302,58,302,large302,640.43,40,80,20000,58.384923,0.326832,0.0478,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug059.txt,large_seed302,59,302,large302,640.43,40,80,20000,56.339918,0.326616,0.0495,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug060.txt,large_seed302,60,302,large302,640.43,40,80,20000,55.890404,0.323249,0.04895,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug061.txt,large_seed302,61,302,large302,640.43,40,80,20000,61.226778,0.326213,0.049,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug062.txt,large_seed302,62,302,large302,640.43,40,80,20000,59.082136,0.322612,0.0486,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug063.txt,large_seed302,63,302,large302,640.43,40,80,20000,60.365952,0.327216,0.0485,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug064.txt,large_seed302,64,302,large302,640.43,40,80,20000,57.132798,0.327074,0.0499,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug065.txt,large_seed302,65,302,large302,640.43,40,80,20000,51.053955,0.324659,0.0508,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug066.txt,large_seed302,66,302,large302,640.43,40,80,20000,57.66371,0.326409,0.05015,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug067.txt,large_seed302,67,302,large302,640.43,40,80,20000,58.310532,0.325437,0.04875,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug068.txt,large_seed302,68,302,large302,640.43,40,80,20000,57.321316,0.326484,0.05025,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug069.txt,large_seed302,69,302,large302,640.43,40,80,20000,56.502871,0.327032,0.04965,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug070.txt,large_seed302,70,302,large302,640.43,40,80,20000,53.443155,0.326264,0.04905,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug071.txt,large_seed302,71,302,large302,640.43,40,80,20000,60.099648,0.326514,0.04835,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug072.txt,large_seed302,72,302,large302,640.43,40,80,20000,57.66664,0.324597,0.0477,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug073.txt,large_seed302,73,302,large302,640.43,40,80,20000,55.093072,0.323965,0.0475,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug074.txt,large_seed302,74,302,large302,640.43,40,80,20000,58.922103,0.325617,0.05015,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug075.txt,large_seed302,75,302,large302,640.43,40,80,20000,56.37797,0.327751,0.04825,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug076.txt,large_seed302,76,302,large302,640.43,40,80,20000,52.857984,0.325616,0.0497,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug077.txt,large_seed302,77,302,large302,640.43,40,80,20000,55.215049,0.325678,0.0499,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug078.txt,large_seed302,78,302,large302,640.43,40,80,20000,56.828149,0.324845,0.04845,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug079.txt,large_seed302,79,302,large302,640.43,40,80,20000,57.64221,0.326812,0.0482,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug080.txt,large_seed302,80,302,large302,640.43,40,80,20000,60.201549,0.32343,0.0485,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug081.txt,large_seed302,81,302,large302,640.43,40,80,20000,57.593687,0.32364,0.04755,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug082.txt,large_seed302,82,302,large302,640.43,40,80,20000,61.780527,0.329325,0.0499,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug083.txt,large_seed302,83,302,large302,640.43,40,80,20000,53.680869,0.325876,0.04805,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug084.txt,large_seed302,84,302,large302,640.43,40,80,20000,54.194327,0.324407,0.04945,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug085.txt,large_seed302,85,302,large302,640.43,40,80,20000,59.916395,0.324891,0.0488,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug086.txt,large_seed302,86,302,large302,640.43,40,80,20000,56.519139,0.32561,0.04785,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug087.txt,large_seed302,87,302,large302,640.43,40,80,20000,57.478077,0.324818,0.0505,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug088.txt,large_seed302,88,302,large302,640.43,40,80,20000,62.752735,0.327334,0.0485,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug089.txt,large_seed302,89,302,large302,640.43,40,80,20000,54.519161,0.322636,0.0497,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug090.txt,large_seed302,90,302,large302,640.43,40,80,20000,55.497856,0.323435,0.0483,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug091.txt,large_seed302,91,302,large302,640.43,40,80,20000,55.222205,0.323648,0.04765,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug092.txt,large_seed302,92,302,large302,640.43,40,80,20000,51.160918,0.326831,0.0481,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug093.txt,large_seed302,93,302,large302,640.43,40,80,20000,58.097037,0.325632,0.0483,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug094.txt,large_seed302,94,302,large302,640.43,40,80,20000,55.49735,0.323529,0.04865,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug095.txt,large_seed302,95,302,large302,640.43,40,80,20000,54.613716,0.325817,0.05015,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug096.txt,large_seed302,96,302,large302,640.43,40,80,20000,60.235965,0.323523,0.0484,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug097.txt,large_seed302,97,302,large302,640.43,40,80,20000,61.360249,0.325183,0.0484,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug098.txt,large_seed302,98,302,large302,640.43,40,80,20000,59.602095,0.323295,0.04895,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug099.txt,large_seed302,99,302,large302,640.43,40,80,20000,56.136185,0.327861,0.0489,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug100.txt,large_seed302,100,302,large302,640.43,40,80,20000,55.75146,0.324743,0.04885,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug101.txt,large_seed302,101,302,large302,640.43,40,80,20000,55.52325,0.326054,0.0483,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug102.txt,large_seed302,102,302,large302,640.43,40,80,20000,54.967532,0.323783,0.04755,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug103.txt,large_seed302,103,302,large302,640.43,40,80,20000,59.800465,0.325202,0.04845,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug104.txt,large_seed302,104,302,large302,640.43,40,80,20000,56.355767,0.326772,0.0478,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug105.txt,large_seed302,105,302,large302,640.43,40,80,20000,59.44211,0.325678,0.04795,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug106.txt,large_seed302,106,302,large302,640.43,40,80,20000,59.936144,0.32565,0.04935,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug107.txt,large_seed302,107,302,large302,640.43,40,80,20000,55.188205,0.327154,0.0495,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug108.txt,large_seed302,108,302,large302,640.43,40,80,20000,57.991198,0.326517,0.04695,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug109.txt,large_seed302,109,302,large302,640.43,40,80,20000,55.894935,0.324424,0.0488,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug110.txt,large_seed302,110,302,large302,640.43,40,80,20000,57.017236,0.326772,0.04765,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug111.txt,large_seed302,111,302,large302,640.43,40,80,20000,59.843777,0.325141,0.0515,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug112.txt,large_seed302,112,302,large302,640.43,40,80,20000,59.577552,0.326442,0.0479,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug113.txt,large_seed302,113,302,large302,640.43,40,80,20000,57.458451,0.32507,0.04835,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug114.txt,large_seed302,114,302,large302,640.43,40,80,20000,62.756501,0.323983,0.0499,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug115.txt,large_seed302,115,302,large302,640.43,40,80,20000,63.128178,0.325637,0.04945,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug116.txt,large_seed302,116,302,large302,640.43,40,80,20000,59.005899,0.320875,0.048,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug117.txt,large_seed302,117,302,large302,640.43,40,80,20000,61.46306,0.325989,0.05055,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug118.txt,large_seed302,118,302,large302,640.43,40,80,20000,58.006002,0.323154,0.0487,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug119.txt,large_seed302,119,302,large302,640.43,40,80,20000,59.673947,0.326371,0.04695,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug120.txt,large_seed302,120,302,large302,640.43,40,80,20000,57.175878,0.326976,0.04815,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug121.txt,large_seed302,121,302,large302,640.43,40,80,20000,59.758091,0.327178,0.04855,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug122.txt,large_seed302,122,302,large302,640.43,40,80,20000,59.757119,0.323967,0.05105,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug123.txt,large_seed302,123,302,large302,640.43,40,80,20000,61.217938,0.327143,0.0497,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug124.txt,large_seed302,124,302,large302,640.43,40,80,20000,61.12095,0.324875,0.04815,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug125.txt,large_seed302,125,302,large302,640.43,40,80,20000,61.419512,0.328442,0.0478,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug126.txt,large_seed302,126,302,large302,640.43,40,80,20000,57.715944,0.324514,0.04885,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug127.txt,large_seed302,127,302,large302,640.43,40,80,20000,57.347858,0.323527,0.04735,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug128.txt,large_seed302,128,302,large302,640.43,40,80,20000,59.571416,0.32609,0.05175,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug129.txt,large_seed302,129,302,large302,640.43,40,80,20000,60.468935,0.324101,0.04815,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug130.txt,large_seed302,130,302,large302,640.43,40,80,20000,62.977992,0.325762,0.0503,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug131.txt,large_seed302,131,302,large302,640.43,40,80,20000,59.324338,0.328942,0.0478,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug132.txt,large_seed302,132,302,large302,640.43,40,80,20000,61.345164,0.326228,0.04895,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug133.txt,large_seed302,133,302,large302,640.43,40,80,20000,55.997465,0.326124,0.04845,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug134.txt,large_seed302,134,302,large302,640.43,40,80,20000,57.709771,0.324439,0.0516,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug135.txt,large_seed302,135,302,large302,640.43,40,80,20000,59.401306,0.323843,0.04855,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug136.txt,large_seed302,136,302,large302,640.43,40,80,20000,54.993116,0.325514,0.0473,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug137.txt,large_seed302,137,302,large302,640.43,40,80,20000,58.137753,0.324211,0.04745,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug138.txt,large_seed302,138,302,large302,640.43,40,80,20000,60.246072,0.326837,0.0484,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug139.txt,large_seed302,139,302,large302,640.43,40,80,20000,63.090302,0.327496,0.0489,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug140.txt,large_seed302,140,302,large302,640.43,40,80,20000,59.154095,0.327679,0.04835,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug141.txt,large_seed302,141,302,large302,640.43,40,80,20000,53.555161,0.326183,0.0498,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug142.txt,large_seed302,142,302,large302,640.43,40,80,20000,58.098683,0.326665,0.04875,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug143.txt,large_seed302,143,302,large302,640.43,40,80,20000,57.392196,0.324982,0.04805,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug144.txt,large_seed302,144,302,large302,640.43,40,80,20000,63.291608,0.322863,0.0505,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug145.txt,large_seed302,145,302,large302,640.43,40,80,20000,57.692246,0.328202,0.0487,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug146.txt,large_seed302,146,302,large302,640.43,40,80,20000,55.960999,0.325398,0.04775,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug147.txt,large_seed302,147,302,large302,640.43,40,80,20000,60.257017,0.326664,0.0501,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug148.txt,large_seed302,148,302,large302,640.43,40,80,20000,64.013424,0.323983,0.0462,augmented_from_official_large_seed301
case_bank/train/large_seed302/large_seed302_aug149.txt,large_seed302,149,302,large302,640.43,40,80,20000,56.37206,0.323864,0.0474,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug000.txt,low_willingness_seed501,0,501,low_willingness,1806.96,30,70,8000,70.348415,0.111566,0.062,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug001.txt,low_willingness_seed501,1,501,low_willingness,1806.96,30,70,8000,70.699712,0.11048,0.065875,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug002.txt,low_willingness_seed501,2,501,low_willingness,1806.96,30,70,8000,70.298576,0.110926,0.065875,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug003.txt,low_willingness_seed501,3,501,low_willingness,1806.96,30,70,8000,70.328368,0.110586,0.064875,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug004.txt,low_willingness_seed501,4,501,low_willingness,1806.96,30,70,8000,70.409215,0.110038,0.066375,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug005.txt,low_willingness_seed501,5,501,low_willingness,1806.96,30,70,8000,70.547816,0.111078,0.063,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug006.txt,low_willingness_seed501,6,501,low_willingness,1806.96,30,70,8000,70.659206,0.110862,0.06425,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug007.txt,low_willingness_seed501,7,501,low_willingness,1806.96,30,70,8000,70.404616,0.11105,0.0645,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug008.txt,low_willingness_seed501,8,501,low_willingness,1806.96,30,70,8000,70.242417,0.110791,0.06075,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug009.txt,low_willingness_seed501,9,501,low_willingness,1806.96,30,70,8000,69.947864,0.110187,0.066375,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug010.txt,low_willingness_seed501,10,501,low_willingness,1806.96,30,70,8000,70.346634,0.113842,0.064375,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug011.txt,low_willingness_seed501,11,501,low_willingness,1806.96,30,70,8000,70.288827,0.110724,0.06425,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug012.txt,low_willingness_seed501,12,501,low_willingness,1806.96,30,70,8000,70.345898,0.113171,0.062625,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug013.txt,low_willingness_seed501,13,501,low_willingness,1806.96,30,70,8000,70.600069,0.112953,0.063,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug014.txt,low_willingness_seed501,14,501,low_willingness,1806.96,30,70,8000,70.04539,0.113846,0.06625,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug015.txt,low_willingness_seed501,15,501,low_willingness,1806.96,30,70,8000,70.585102,0.111364,0.067125,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug016.txt,low_willingness_seed501,16,501,low_willingness,1806.96,30,70,8000,70.513434,0.110709,0.06225,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug017.txt,low_willingness_seed501,17,501,low_willingness,1806.96,30,70,8000,70.614168,0.112143,0.0645,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug018.txt,low_willingness_seed501,18,501,low_willingness,1806.96,30,70,8000,70.431474,0.111077,0.064,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug019.txt,low_willingness_seed501,19,501,low_willingness,1806.96,30,70,8000,70.21762,0.11411,0.065375,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug020.txt,low_willingness_seed501,20,501,low_willingness,1806.96,30,70,8000,70.20222,0.110425,0.069,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug021.txt,low_willingness_seed501,21,501,low_willingness,1806.96,30,70,8000,70.404979,0.111877,0.06675,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug022.txt,low_willingness_seed501,22,501,low_willingness,1806.96,30,70,8000,70.422012,0.110328,0.061375,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug023.txt,low_willingness_seed501,23,501,low_willingness,1806.96,30,70,8000,70.296648,0.111666,0.06625,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug024.txt,low_willingness_seed501,24,501,low_willingness,1806.96,30,70,8000,70.501664,0.111044,0.06575,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug025.txt,low_willingness_seed501,25,501,low_willingness,1806.96,30,70,8000,70.317426,0.1119,0.0695,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug026.txt,low_willingness_seed501,26,501,low_willingness,1806.96,30,70,8000,70.36957,0.11161,0.058625,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug027.txt,low_willingness_seed501,27,501,low_willingness,1806.96,30,70,8000,70.354178,0.110485,0.06575,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug028.txt,low_willingness_seed501,28,501,low_willingness,1806.96,30,70,8000,70.331995,0.112105,0.06275,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug029.txt,low_willingness_seed501,29,501,low_willingness,1806.96,30,70,8000,70.576396,0.11113,0.06325,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug030.txt,low_willingness_seed501,30,501,low_willingness,1806.96,30,70,8000,69.90803,0.113116,0.063,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug031.txt,low_willingness_seed501,31,501,low_willingness,1806.96,30,70,8000,70.708683,0.109207,0.062375,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug032.txt,low_willingness_seed501,32,501,low_willingness,1806.96,30,70,8000,70.370032,0.112106,0.068125,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug033.txt,low_willingness_seed501,33,501,low_willingness,1806.96,30,70,8000,70.700626,0.111377,0.066125,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug034.txt,low_willingness_seed501,34,501,low_willingness,1806.96,30,70,8000,70.112886,0.113802,0.067125,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug035.txt,low_willingness_seed501,35,501,low_willingness,1806.96,30,70,8000,70.241999,0.112005,0.063375,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug036.txt,low_willingness_seed501,36,501,low_willingness,1806.96,30,70,8000,70.273396,0.112286,0.065625,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug037.txt,low_willingness_seed501,37,501,low_willingness,1806.96,30,70,8000,70.71019,0.110224,0.062625,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug038.txt,low_willingness_seed501,38,501,low_willingness,1806.96,30,70,8000,70.234735,0.11113,0.06475,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug039.txt,low_willingness_seed501,39,501,low_willingness,1806.96,30,70,8000,70.73495,0.112098,0.06025,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug040.txt,low_willingness_seed501,40,501,low_willingness,1806.96,30,70,8000,70.508364,0.112268,0.061625,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug041.txt,low_willingness_seed501,41,501,low_willingness,1806.96,30,70,8000,70.297588,0.111449,0.063125,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug042.txt,low_willingness_seed501,42,501,low_willingness,1806.96,30,70,8000,70.14581,0.111345,0.064125,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug043.txt,low_willingness_seed501,43,501,low_willingness,1806.96,30,70,8000,70.640522,0.110089,0.063125,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug044.txt,low_willingness_seed501,44,501,low_willingness,1806.96,30,70,8000,69.851075,0.112428,0.071375,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug045.txt,low_willingness_seed501,45,501,low_willingness,1806.96,30,70,8000,70.572563,0.111023,0.066625,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug046.txt,low_willingness_seed501,46,501,low_willingness,1806.96,30,70,8000,70.472402,0.111008,0.065,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug047.txt,low_willingness_seed501,47,501,low_willingness,1806.96,30,70,8000,70.67712,0.111301,0.062125,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug048.txt,low_willingness_seed501,48,501,low_willingness,1806.96,30,70,8000,70.311039,0.110422,0.067375,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug049.txt,low_willingness_seed501,49,501,low_willingness,1806.96,30,70,8000,70.597738,0.112086,0.063875,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug050.txt,low_willingness_seed501,50,501,low_willingness,1806.96,30,70,8000,70.623648,0.111526,0.068125,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug051.txt,low_willingness_seed501,51,501,low_willingness,1806.96,30,70,8000,70.294248,0.111015,0.06475,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug052.txt,low_willingness_seed501,52,501,low_willingness,1806.96,30,70,8000,70.306824,0.112097,0.063125,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug053.txt,low_willingness_seed501,53,501,low_willingness,1806.96,30,70,8000,70.650772,0.11031,0.06575,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug054.txt,low_willingness_seed501,54,501,low_willingness,1806.96,30,70,8000,69.681234,0.112341,0.06575,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug055.txt,low_willingness_seed501,55,501,low_willingness,1806.96,30,70,8000,70.669078,0.112609,0.0635,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug056.txt,low_willingness_seed501,56,501,low_willingness,1806.96,30,70,8000,71.024521,0.111067,0.065125,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug057.txt,low_willingness_seed501,57,501,low_willingness,1806.96,30,70,8000,70.760463,0.113231,0.062625,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug058.txt,low_willingness_seed501,58,501,low_willingness,1806.96,30,70,8000,70.155776,0.11273,0.06275,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug059.txt,low_willingness_seed501,59,501,low_willingness,1806.96,30,70,8000,70.336087,0.11088,0.066625,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug060.txt,low_willingness_seed501,60,501,low_willingness,1806.96,30,70,8000,69.96616,0.113106,0.064875,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug061.txt,low_willingness_seed501,61,501,low_willingness,1806.96,30,70,8000,70.817139,0.112912,0.06025,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug062.txt,low_willingness_seed501,62,501,low_willingness,1806.96,30,70,8000,70.623046,0.11183,0.0625,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug063.txt,low_willingness_seed501,63,501,low_willingness,1806.96,30,70,8000,69.997593,0.110524,0.065375,augmented_from_official_large_seed301
case_bank/train/low_willingness_seed501/low_willingness_seed501_aug064.txt,low_willingness_seed501,64,501,low_willingness,1806.96,30,70,8000,70.215489,0.113232,0.06575,augmented_from_official_large_seed301
